class_id,scientific_name,common_name,venom_status,poisonous,genus,family,snake_sub_family,countries,continents,known_country_count,train_count,test_count,total_data2_count,data1_sample_count,region_metadata_available,source_note
616,Rhabdophis subminiatus,unknown,Venomous,1,Rhabdophis,Colubridae,Rhabdophis subminiatus,Bangladesh | Bhutan | Burma | China | Hong Kong | Hong Kong S.A.R. | India | Indonesia | Laos | Thailand | Vietnam | unknown,Asia | unknown,11,167,26,193,167,yes,DATA_1 metadata + DATA_2 train/test metadata
617,Rhabdophis tigrinus,unknown,Venomous,1,Rhabdophis,Colubridae,Rhabdophis tigrinus,China | Japan | Russia | South Korea | unknown,Asia | Europe | unknown,4,160,21,181,160,yes,DATA_1 metadata + DATA_2 train/test metadata
619,Rhadinaea flavilata,unknown,Non Venomous,0,Rhadinaea,Colubridae,Rhadinaea flavilata,United States of America | unknown,North America | unknown,1,180,20,200,180,yes,DATA_1 metadata + DATA_2 train/test metadata
623,Rhinocheilus lecontei,unknown,Non Venomous,0,Rhinocheilus,Colubridae,Rhinocheilus lecontei,Mexico | United Kingdom | United States of America | unknown,Europe | North America | South America | unknown,3,174,26,200,174,yes,DATA_1 metadata + DATA_2 train/test metadata
628,Salvadora grahamiae,unknown,Non Venomous,0,Salvadora,Colubridae,Salvadora grahamiae,Mexico | United States of America | unknown,North America | South America | unknown,2,165,26,191,165,yes,DATA_1 metadata + DATA_2 train/test metadata
629,Salvadora hexalepis,unknown,Non Venomous,0,Salvadora,Colubridae,Salvadora hexalepis,Mexico | United States of America | unknown,North America | South America | unknown,2,161,24,185,161,yes,DATA_1 metadata + DATA_2 train/test metadata
634,Senticolis triaspis,unknown,Non Venomous,0,Senticolis,Colubridae,Senticolis triaspis,Costa Rica | Honduras | Mexico | Nicaragua | United States of America | unknown,North America | South America | unknown,5,182,20,202,182,yes,DATA_1 metadata + DATA_2 train/test metadata
651,Sistrurus catenatus,unknown,Venomous,1,Sistrurus,Viperidae,Sistrurus catenatus,Canada | United States of America | unknown,North America | unknown,2,163,23,186,163,yes,DATA_1 metadata + DATA_2 train/test metadata
652,Sistrurus miliarius,unknown,Venomous,1,Sistrurus,Viperidae,Sistrurus miliarius,United States of America | unknown,North America | unknown,1,179,28,207,179,yes,DATA_1 metadata + DATA_2 train/test metadata
656,Spilotes pullatus,unknown,Non Venomous,0,Spilotes,Colubridae,Spilotes pullatus,Argentina | Belize | Bolivia | Brazil | Colombia | Costa Rica | Ecuador | El Salvador | France | French Guiana | Guatemala | Guyana | Honduras | Hungary | Mexico | Nicaragua | Panama | Paraguay | Peru | Trinidad and Tobago | Venezuela | unknown,Europe | North America | South America | unknown,21,164,28,192,164,yes,DATA_1 metadata + DATA_2 train/test metadata
672,Tantilla coronata,unknown,Non Venomous,0,Tantilla,Colubridae,Tantilla coronata,United States of America | unknown,North America | unknown,1,197,26,223,197,yes,DATA_1 metadata + DATA_2 train/test metadata
674,Tantilla gracilis,unknown,Non Venomous,0,Tantilla,Colubridae,Tantilla gracilis,Mexico | United States of America | unknown,North America | unknown,2,193,23,216,193,yes,DATA_1 metadata + DATA_2 train/test metadata
675,Tantilla hobartsmithi,unknown,Non Venomous,0,Tantilla,Colubridae,Tantilla hobartsmithi,Mexico | United States of America | unknown,North America | unknown,2,175,24,199,175,yes,DATA_1 metadata + DATA_2 train/test metadata
678,Tantilla planiceps,unknown,Non Venomous,0,Tantilla,Colubridae,Tantilla planiceps,Mexico | United States of America | unknown,North America | South America | unknown,2,181,24,205,181,yes,DATA_1 metadata + DATA_2 train/test metadata
686,Thamnophis atratus,unknown,Non Venomous,0,Thamnophis,Colubridae,Thamnophis atratus,United States of America | unknown,North America | unknown,1,175,26,201,175,yes,DATA_1 metadata + DATA_2 train/test metadata
690,Thamnophis couchii,unknown,Non Venomous,0,Thamnophis,Colubridae,Thamnophis couchii,United States of America | unknown,North America | unknown,1,171,20,191,171,yes,DATA_1 metadata + DATA_2 train/test metadata
691,Thamnophis cyrtopsis,unknown,Non Venomous,0,Thamnophis,Colubridae,Thamnophis cyrtopsis,Mexico | United States of America | unknown,North America | South America | unknown,2,177,20,197,177,yes,DATA_1 metadata + DATA_2 train/test metadata
696,Thamnophis marcianus,unknown,Non Venomous,0,Thamnophis,Colubridae,Thamnophis marcianus,Mexico | Nicaragua | United States of America | unknown,North America | South America | unknown,3,183,8,191,183,yes,DATA_1 metadata + DATA_2 train/test metadata
698,Thamnophis ordinoides,unknown,Non Venomous,0,Thamnophis,Colubridae,Thamnophis ordinoides,Canada | United States of America | unknown,North America | unknown,2,171,18,189,171,yes,DATA_1 metadata + DATA_2 train/test metadata
699,Thamnophis proximus,unknown,Non Venomous,0,Thamnophis,Colubridae,Thamnophis proximus,Honduras | Mexico | United States of America | unknown,North America | South America | unknown,3,151,14,165,151,yes,DATA_1 metadata + DATA_2 train/test metadata
701,Thamnophis radix,unknown,Non Venomous,0,Thamnophis,Colubridae,Thamnophis radix,Canada | United States of America | unknown,North America | unknown,2,159,22,181,159,yes,DATA_1 metadata + DATA_2 train/test metadata
725,Trimeresurus stejnegeri,unknown,Venomous,1,Trimeresurus,Viperidae,Trimeresurus stejnegeri,China | Taiwan | Vietnam | unknown,Asia | unknown,3,162,25,187,162,yes,DATA_1 metadata + DATA_2 train/test metadata
738,Tropidoclonion lineatum,unknown,Non Venomous,0,Tropidoclonion,Colubridae,Tropidoclonion lineatum,United States of America | unknown,North America | unknown,1,173,25,198,173,yes,DATA_1 metadata + DATA_2 train/test metadata
740,Tropidolaemus subannulatus,unknown,Venomous,1,Tropidolaemus,Viperidae,Tropidolaemus subannulatus,Brunei | Indonesia | Malaysia | Philippines | Thailand | unknown,Asia | unknown,5,178,25,203,178,yes,DATA_1 metadata + DATA_2 train/test metadata
741,Tropidolaemus wagleri,unknown,Venomous,1,Tropidolaemus,Viperidae,Tropidolaemus wagleri,Indonesia | Malaysia | Philippines | Singapore | Thailand | unknown,Asia | unknown,5,191,27,218,191,yes,DATA_1 metadata + DATA_2 train/test metadata
746,Vipera ammodytes,unknown,Venomous,1,Vipera,Viperidae,Vipera ammodytes,Albania | Bosnia and Herzegovina | Bulgaria | Croatia | Germany | Greece | Italy | Montenegro | Republic of Serbia | Romania | Slovenia | Turkey | United Kingdom | unknown,Europe | unknown,13,143,21,164,143,yes,DATA_1 metadata + DATA_2 train/test metadata
747,Vipera aspis,unknown,Venomous,1,Vipera,Viperidae,Vipera aspis,France | Germany | Italy | Spain | Switzerland | unknown,Europe | unknown,5,157,14,171,157,yes,DATA_1 metadata + DATA_2 train/test metadata
751,Vipera seoanei,unknown,Venomous,1,Vipera,Viperidae,Vipera seoanei,Portugal | Spain | unknown,Europe | unknown,2,173,25,198,173,yes,DATA_1 metadata + DATA_2 train/test metadata
755,Virginia valeriae,unknown,Non Venomous,0,Virginia,Colubridae,Virginia valeriae,United States of America | unknown,North America | unknown,1,167,26,193,167,yes,DATA_1 metadata + DATA_2 train/test metadata
758,Xenochrophis piscator,unknown,Non Venomous,0,Xenochrophis,Colubridae,Xenochrophis piscator,Bangladesh | Bhutan | Cambodia | Hong Kong | Hong Kong S.A.R. | India | Indonesia | Pakistan | Sri Lanka | Taiwan | Thailand | Vietnam | unknown,Asia | unknown,12,165,25,190,165,yes,DATA_1 metadata + DATA_2 train/test metadata
759,Acanthophis antarcticus,Eastern Brown Death Adder,Venomous,1,Acanthophis,Elapidae,Acanthophis antarcticus,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
760,Acanthophis cryptamydros,Small-scaled Death Adder,Venomous,1,Acanthophis,Elapidae,Acanthophis cryptamydros,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
761,Acanthophis laevis,Smooth-scaled Death Adder,Venomous,1,Acanthophis,Elapidae,Acanthophis laevis,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
762,Acanthophis praelongus,Long-nosed Death Adder,Venomous,1,Acanthophis,Elapidae,Acanthophis praelongus,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
763,Acanthophis pyrrhus,Red Death Adder,Venomous,1,Acanthophis,Elapidae,Acanthophis pyrrhus,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
764,Acanthophis rugosus,Rough-scaled Death Adder,Venomous,1,Acanthophis,Elapidae,Acanthophis rugosus,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
765,Acanthophis wellsi,Wells's Death Adder,Venomous,1,Acanthophis,Elapidae,Acanthophis wellsi,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
766,Achalinius formosanus,Formosan Achalinius,Non Venomous,0,Achalinius,Colubridae,Achalinius formosanus,Taiwan,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
767,Achalinius niger,Black Achalinius,Non Venomous,0,Achalinius,Colubridae,Achalinius niger,Taiwan,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
768,Achalinius rufescens,Rufescent Achalinius,Non Venomous,0,Achalinius,Colubridae,Achalinius rufescens,Taiwan,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
769,Achalinus spinalis,Spineless Keeled Snake,Non Venomous,0,Achalinus,Colubridae,Achalinus spinalis,China | Taiwan,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
770,Acrantophis dumerili,Madagascar Boa,Non Venomous,0,Acrantophis,Boidae,Acrantophis dumerili,Madagascar,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
771,Acrantophis madagascariensis,Madagascar Ground Boa,Non Venomous,0,Acrantophis,Boidae,Acrantophis madagascariensis,Madagascar,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
772,Acrochordus arafurae,Arafura File Snake,Non Venomous,0,Acrochordus,Acrochordidae,Acrochordus arafurae,Indonesia | Papua New Guinea,Asia | Oceania,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
773,Acrochordus granulatus,File Snake,Non Venomous,0,Acrochordus,Acrochordidae,Acrochordus granulatus,Australia | Indonesia | Malaysia | Papua New Guinea | Philippines | Singapore | Thailand | Vietnam,Asia | Oceania,8,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
774,Acrochordus javanicus,Javan File Snake,Non Venomous,0,Acrochordus,Acrochordidae,Acrochordus javanicus,Indonesia | Malaysia | Singapore,Asia,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
775,Adelphicos nigrilatum,Black-sided Worm Snake,Non Venomous,0,Adelphicos,Colubridae,Adelphicos nigrilatum,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
776,Adelphicos quadrivirgatum,Four-lined Worm Snake,Non Venomous,0,Adelphicos,Colubridae,Adelphicos quadrivirgatum,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
777,Adelphicos veraepacis,Verapaz Worm Snake,Non Venomous,0,Adelphicos,Colubridae,Adelphicos veraepacis,Guatemala,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
778,Adelphicos visoninum,Visón Worm Snake,Non Venomous,0,Adelphicos,Colubridae,Adelphicos visoninum,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
779,Adelphostigma occipitalis,Occidental Shovel-snout Snake,Non Venomous,0,Adelphostigma,Lamprophiidae,Adelphostigma occipitalis,South Africa,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
780,Afrotyphlops bibronii,Bibron's Blind Snake,Non Venomous,0,Afrotyphlops,Typhlopidae,Afrotyphlops bibronii,Botswana | Namibia | South Africa,Africa,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
781,Afrotyphlops lineolatus,Striped Blind Snake,Non Venomous,0,Afrotyphlops,Typhlopidae,Afrotyphlops lineolatus,South Africa,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
782,Afrotyphlops mucruso,Mucro Blind Snake,Non Venomous,0,Afrotyphlops,Typhlopidae,Afrotyphlops mucruso,South Africa,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
783,Afrotyphlops obtusus,Blunt-headed Blind Snake,Non Venomous,0,Afrotyphlops,Typhlopidae,Afrotyphlops obtusus,South Africa,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
784,Afrotyphlops schlegelii,Schlegel's Blind Snake,Non Venomous,0,Afrotyphlops,Typhlopidae,Afrotyphlops schlegelii,South Africa | Zimbabwe,Africa,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
785,Afrotyphlops schmidti,Schmidt's Blind Snake,Non Venomous,0,Afrotyphlops,Typhlopidae,Afrotyphlops schmidti,South Africa,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
786,Agkistrodon bilineatus,Cantil,Venomous,1,Agkistrodon,Viperidae,Agkistrodon bilineatus,Belize | Costa Rica | Guatemala | Honduras | Mexico | Nicaragua | Panama,North America,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
787,Agkistrodon conanti,Conant's Copperhead,Venomous,1,Agkistrodon,Viperidae,Agkistrodon conanti,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
788,Agkistrodon howardgloydi,Gloyd's Copperhead,Venomous,1,Agkistrodon,Viperidae,Agkistrodon howardgloydi,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
789,Agkistrodon laticinctus,Western Cottonmouth,Venomous,1,Agkistrodon,Viperidae,Agkistrodon laticinctus,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
790,Agkistrodon russeolus,Cantil,Venomous,1,Agkistrodon,Viperidae,Agkistrodon russeolus,Guatemala | Mexico,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
791,Agkistrodon taylori,Taylors's Lancehead,Venomous,1,Agkistrodon,Viperidae,Agkistrodon taylori,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
792,Ahaetulla anomala,Green Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla anomala,Bangladesh | Bhutan | India | Nepal | Sri Lanka,Asia,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
793,Ahaetulla borealis,Northern Green Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla borealis,India | Nepal,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
794,Ahaetulla dispar,Variable Green Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla dispar,India | Sri Lanka,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
795,Ahaetulla farnsworthi,Farnsworth's Green Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla farnsworthi,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
796,Ahaetulla fasciolata,Banded Green Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla fasciolata,India | Nepal | Sri Lanka,Asia,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
797,Ahaetulla fusca,Brown Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla fusca,Bhutan | India | Nepal,Asia,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
798,Ahaetulla isabellina,Pale Green Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla isabellina,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
799,Ahaetulla malabarica,Malabar Green Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla malabarica,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
800,Ahaetulla mycterizans,Long-nosed Whip Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla mycterizans,Bangladesh | Bhutan | India | Myanmar | Nepal,Asia,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
801,Ahaetulla oxyrhynca,Sharp-nosed Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla oxyrhynca,India | Sri Lanka,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
802,Ahaetulla oxyrhyncha,Sharp-nosed Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla oxyrhyncha,India | Sri Lanka,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
803,Ahaetulla sahyadrensis,Sahyadri Green Vine Snake,Non Venomous,0,Ahaetulla,Colubridae,Ahaetulla sahyadrensis,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
804,Aipysurus duboisii,Dubois's Seasnake,Venomous,1,Aipysurus,Elapidae,Aipysurus duboisii,Australia | Indonesia,Asia | Oceania,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
805,Aipysurus laevis,Smooth-scaled Seasnake,Venomous,1,Aipysurus,Elapidae,Aipysurus laevis,Australia | Indonesia | Papua New Guinea,Asia | Oceania,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
806,Alopecion guttatum,Spotted False Coral Snake,Non Venomous,0,Alopecion,Colubridae,Alopecion guttatum,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
807,Alsophis antiguae,Antigua Racer,Non Venomous,0,Alsophis,Colubridae,Alsophis antiguae,Antigua and Barbuda,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
808,Alsophis danforthi,Danforth's Racer,Non Venomous,0,Alsophis,Colubridae,Alsophis danforthi,Hispaniola (Dominican Republic and Haiti),North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
